if_ncov,old_gis_id,new_id,station_full_name,station,station_train_name,province_city,lat,long,address,province,city,站名,lng火星,lat火星,type,WGS84_Lng,WGS84_Lat,if_in_gis
#N/A,18,18,宣汉站,宣汉,宣汉火车站,四川_达州,31.542912,107.658576,四川省达州市宣汉县G210(新兴大道),四川,达州,宣汉站,107.658576,31.542912,passenger,107.654126,31.545171,1
#N/A,19,19,渡市站,渡市,渡市火车站,四川_达州,31.025822,107.284894,四川省达州市渡市站,四川,达州,渡市站,107.284894,31.025822,passenger,107.280403,31.028138,1
492,20,20,达州站,达州,达州火车站,四川_达州,31.198582,107.453172,四川省达州市通川区铁中路,四川,达州,达州站,107.453172,31.198582,passenger,107.44848,31.200698,1
#N/A,21,21,土溪站,土溪,土溪火车站,四川_达州,31.02075,107.076284,四川省达州市渠县土溪镇先锋村,四川,达州,土溪站,107.076284,31.02075,passenger,107.071747,31.02292,1
#N/A,22,22,三汇镇站,三汇镇,三汇镇火车站,四川_达州,31.014875,107.17444,四川省达州市渠县,四川,达州,三汇镇站,107.17444,31.014875,passenger,107.169935,31.017132,1
#N/A,23,23,青白江东站,青白江东,青白江东火车站,四川_成都,30.895118,104.225239,四川省成都市青白江东站,四川,成都,青白江东站,104.225239,30.895118,passenger,104.22285,30.897565,1
#N/A,24,24,渠县站,渠县,渠县火车站,四川_达州,30.804426,107.012482,四川省达州市渠县,四川,达州,渠县站,107.012482,30.804426,passenger,107.008166,30.806857,1
204,25,25,成都东站,成都东,成都东火车站,四川_成都,30.628842,104.14128,四川省成都市成华区龙泉山路,四川,成都,成都东站,104.14128,30.628842,passenger,104.138771,30.631288,1
#N/A,26,26,新都东站,新都东,新都东火车站,四川_成都,30.799518,104.193348,四川省成都市新都区学院路与绕城大道交汇处,四川,成都,新都东站,104.193348,30.799518,passenger,104.190924,30.801975,1
#N/A,27,27,成都南站,成都南,成都南火车站,四川_成都,30.605982,104.068491,四川省成都市武侯区天府大道北段,四川,成都,成都南站,104.068491,30.605982,passenger,104.065981,30.608421,1
195,28,28,成都站,成都,成都火车站,四川_成都,30.697306,104.073358,四川省成都市金牛区站东路,四川,成都,成都站,104.073358,30.697306,passenger,104.070836,30.6997,1
#N/A,29,29,犀浦站,犀浦,犀浦火车站,四川_成都,30.756976,103.972416,四川省成都市郫县犀湖街129号,四川,成都,犀浦站,103.972416,30.756976,passenger,103.970203,30.759594,1
#N/A,30,30,犀浦东站,犀浦东,犀浦东火车站,四川_成都,30.736483,103.990714,四川省成都市郫县中隆街48号,四川,成都,犀浦东站,103.990714,30.736483,passenger,103.988438,30.739059,1
#N/A,31,31,红光镇站,红光镇,红光镇火车站,四川_成都,30.771692,103.943715,四川省成都市郫县G213(高店路东段),四川,成都,红光镇站,103.943715,30.771692,passenger,103.941584,30.774369,1
#N/A,32,32,双流机场站,双流机场,双流机场火车站,四川_成都,30.569966,103.956848,四川省成都市双流县机场南二路,四川,成都,双流机场站,103.956848,30.569966,passenger,103.954691,30.572705,1
#N/A,33,33,彭州站,彭州,彭州火车站,四川_成都,30.979155,103.925019,四川省成都市彭州市天人西路,四川,成都,彭州站,103.925019,30.979155,passenger,103.922913,30.981743,1
#N/A,34,34,郫县东站,郫县东,郫县东火车站,四川_成都,30.792549,103.926146,四川省成都市郫县G213(高店路西段),四川,成都,郫县东站,103.926146,30.792549,passenger,103.924047,30.795241,1
#N/A,35,35,郫县西站,郫县西,郫县西火车站,四川_成都,30.823839,103.879737,四川省成都市郫县G213,四川,成都,郫县西站,103.879737,30.823839,passenger,103.877648,30.826517,1
#N/A,36,36,郫县站,郫县,郫县火车站,四川_成都,30.808168,103.908214,四川省成都市郫县成灌东路638号,四川,成都,郫县站,103.908214,30.808168,passenger,103.906132,30.810864,1
#N/A,37,37,安德站,安德,安德火车站,四川_成都,30.874281,103.8118,四川省成都市郫县永乐路,四川,成都,安德站,103.8118,30.874281,passenger,103.809594,30.876821,1
#N/A,38,38,新津站,新津,新津火车站,四川_成都,30.464421,103.873477,四川省成都市新津县大件南段,四川,成都,新津站,103.873477,30.464421,passenger,103.871397,30.467242,1
#N/A,39,39,都江堰站,都江堰,都江堰火车站,四川_成都,30.957193,103.638386,四川省成都市都江堰市永安大道南一段,四川,成都,都江堰站,103.638386,30.957193,passenger,103.636326,30.959777,1
#N/A,40,40,迎宾路站,迎宾路,迎宾路火车站,四川_成都,30.980788,103.641008,四川省成都市都江堰市迎宾路火车站,四川,成都,迎宾路站,103.641008,30.980788,passenger,103.638942,30.983354,1
#N/A,41,41,青城山站,青城山,青城山火车站,四川_成都,30.891733,103.606395,四川省成都市都江堰市S106,四川,成都,青城山站,103.606395,30.891733,passenger,103.604385,30.894386,1
#N/A,42,42,离堆公园站,离堆公园,离堆公园火车站,四川_成都,30.993441,103.623906,四川省成都市都江堰市太平街1号,四川,成都,离堆公园站,103.623906,30.993441,passenger,103.62187,30.996022,1
#N/A,43,43,南江站,南江,南江火车站,四川_巴中,32.259161,106.68167,四川省巴中市南江县乐坝镇瓦房湾社区,四川,巴中,南江站,106.68167,32.259161,passenger,106.677633,32.2615,1
#N/A,44,44,巴中站,巴中,巴中火车站,四川_巴中,31.873454,106.765781,四川省巴中市巴州区,四川,巴中,巴中站,106.765781,31.873454,passenger,106.761628,31.875641,1
#N/A,45,45,上海南站,上海南,上海南火车站,上海_徐汇区,31.153095,121.42947,上海市徐汇区沪闵路289号,上海,徐汇区,上海南站,121.42947,31.153095,passenger,121.424846,31.154984,1
661,46,46,上海站,上海,上海火车站,上海_闸北区,31.249662,121.455625,上海市闸北区太阳山路,上海,闸北区,上海站,121.455625,31.249662,passenger,121.451047,31.25155,1
#N/A,47,47,松江站,松江,松江火车站,上海_松江区,30.99988,121.227961,上海市松江区人民南路170号,上海,松江区,松江站,121.227961,30.99988,passenger,121.223547,31.002018,1
#N/A,48,48,松江南站,松江南,松江南火车站,上海_松江区,30.985034,121.231129,上海市松江区小茜泾路,上海,松江区,松江南站,121.231129,30.985034,passenger,121.226719,30.987184,1
#N/A,49,49,芦潮港站,芦潮港,芦潮港火车站,上海_浦东新区,30.885203,121.850974,上海市浦东新区老芦公路1855号,上海,浦东新区,芦潮港站,121.850974,30.885203,passenger,121.846819,30.887545,1
#N/A,50,50,上海西站,上海西,上海西火车站,上海_普陀区,31.262152,121.403377,上海市普陀区桃浦路1号,上海,普陀区,上海西站,121.403377,31.262152,passenger,121.398723,31.263973,1
#N/A,51,51,金山北站,金山北,金山北火车站,上海_金山区,30.894384,121.089459,上海市金山区兴豪路,上海,金山区,金山北站,121.089459,30.894384,passenger,121.084875,30.896412,1
646,52,52,上海虹桥站,上海虹桥,上海虹桥火车站,上海_闵行区,31.19418,121.320569,上海市闵行区申兰路,上海,闵行区,上海虹桥站,121.320569,31.19418,passenger,121.316046,31.196139,1
#N/A,53,53,安亭北站,安亭北,安亭北火车站,上海_嘉定区,31.31454,121.157935,上海市嘉定区宝安公路5666号,上海,嘉定区,安亭北站,121.157935,31.31454,passenger,121.153376,31.316408,1
#N/A,54,54,南翔北站,南翔北,南翔北火车站,上海_嘉定区,31.281485,121.309407,上海市嘉定区金昌西路,上海,嘉定区,南翔北站,121.309407,31.281485,passenger,121.304901,31.283424,1
#N/A,55,55,神木站,神木,神木火车站,陕西_榆林,38.860953,110.48785,陕西省榆林市神木县S20(榆商高速公路),陕西,榆林,神木站,110.48785,38.860953,passenger,110.48205,38.860233,1
#N/A,56,56,海湾站,海湾,海湾火车站,上海_奉贤区,30.861897,121.5481,上海市奉贤区海湾镇附近,上海,奉贤区,海湾站,121.5481,30.861897,passenger,121.543857,30.864251,1
#N/A,57,57,绥德站,绥德,绥德火车站,陕西_榆林,37.548732,110.263292,陕西省榆林市绥德县G210,陕西,榆林,绥德站,110.263292,37.548732,passenger,110.257752,37.548108,1
#N/A,58,58,吴堡站,吴堡,吴堡火车站,陕西_榆林,38.03237,110.278329,陕西省榆林市吴堡县境内,陕西,榆林,吴堡站,110.278329,38.03237,passenger,110.272722,38.031779,1
#N/A,59,59,清涧县站,清涧县,清涧县火车站,陕西_榆林,37.166852,109.998227,陕西省榆林市清涧县折家坪镇,陕西,榆林,清涧县站,109.998227,37.166852,passenger,109.992754,37.166394,1
#N/A,60,60,米脂站,米脂,米脂火车站,陕西_榆林,37.748093,110.173163,陕西省榆林市米脂县九龙桥,陕西,榆林,米脂站,110.173163,37.748093,passenger,110.167504,37.747377,1
#N/A,61,61,榆林站,榆林,榆林火车站,陕西_榆林,38.273712,109.720155,陕西省榆林市榆阳区兴榆路,陕西,榆林,榆林站,109.720155,38.273712,passenger,109.714589,38.273206,1
#N/A,62,62,子洲站,子洲,子洲火车站,陕西_榆林,37.611333,109.953195,陕西省榆林市子洲县G307,陕西,榆林,子洲站,109.953195,37.611333,passenger,109.94783,37.61084,1
#N/A,63,63,定边站,定边,定边火车站,陕西_榆林,37.562265,107.577442,陕西省榆林市定边县,陕西,榆林,定边站,107.577442,37.562265,passenger,107.572577,37.561874,1
#N/A,64,64,靖边站,靖边,靖边火车站,陕西_榆林,37.619487,108.756175,陕西省榆林市靖边县火车站大街,陕西,榆林,靖边站,108.756175,37.619487,passenger,108.751156,37.618891,1
#N/A,65,65,蓬安站,蓬安,蓬安火车站,四川_南充,31.000631,106.424245,四川省南充市蓬安县S203,四川,南充,蓬安站,106.424245,31.000631,passenger,106.420138,31.002823,1
#N/A,66,66,营山站,营山,营山火车站,四川_南充,31.065039,106.568574,四川省南充市营山县景阳大道,四川,南充,营山站,106.568574,31.065039,passenger,106.564789,31.067532,1
#N/A,67,67,竹园坝站,竹园坝,竹园坝火车站,四川_绵阳,32.189515,105.169963,四川省绵阳市江油市中雁路,四川,绵阳,竹园坝站,105.169963,32.189515,passenger,105.166518,32.191696,1
470,68,68,南充站,南充,南充火车站,四川_南充,30.807354,106.085686,四川省南充市顺庆区铁欣路,四川,南充,南充站,106.085686,30.807354,passenger,106.081673,30.809653,1
588,69,69,绵阳站,绵阳,绵阳火车站,四川_绵阳,31.459191,104.717435,四川省绵阳市涪城区梅花东街,四川,绵阳,绵阳站,104.717435,31.459191,passenger,104.714707,31.461407,1
#N/A,70,70,江油站,江油,江油火车站,四川_绵阳,31.781883,104.769526,四川省绵阳市江油市建设北路,四川,绵阳,江油站,104.769526,31.781883,passenger,104.766712,31.784086,1
#N/A,71,71,彭山北站,彭山北,彭山北火车站,四川_眉山,30.207378,103.861485,四川省眉山市彭山县X072,四川,眉山,彭山北站,103.861485,30.207378,passenger,103.859399,30.210218,1
#N/A,72,72,青莲站,青莲,青莲火车站,四川_绵阳,31.671214,104.700595,四川省绵阳市青莲火车站,四川,绵阳,青莲站,104.700595,31.671214,passenger,104.697902,31.673441,1
#N/A,73,73,眉山站,眉山,眉山火车站,四川_眉山,30.06462,103.81267,四川省眉山市东坡区三苏大道西段,四川,眉山,眉山站,103.81267,30.06462,passenger,103.8105,30.067375,1
#N/A,74,74,眉山东站,眉山东,眉山东火车站,四川_眉山,30.065897,103.823694,四川省眉山市东坡区裴城路,四川,眉山,眉山东站,103.823694,30.065897,passenger,103.821544,30.068673,1
#N/A,75,75,汉源站,汉源,汉源火车站,四川_凉山彝族自治州,29.232892,102.905699,四川省凉山彝族自治州甘洛县S306,四川,凉山彝族自治州,汉源站,102.905699,29.232892,passenger,102.904193,29.236015,1
#N/A,76,76,青神站,青神,青神火车站,四川_眉山,29.848499,103.77064,四川省眉山市青神县西三路,四川,眉山,青神站,103.77064,29.848499,passenger,103.768422,29.851201,1
#N/A,77,77,尼日站,尼日,尼日火车站,四川_凉山彝族自治州,29.202862,102.861827,四川省凉山州甘洛县尼日站,四川,凉山彝族自治州,尼日站,102.861827,29.202862,passenger,102.860315,29.205976,1
#N/A,78,78,苏雄站,苏雄,苏雄火车站,四川_凉山彝族自治州,29.145893,102.87281,四川省凉山彝族自治州甘洛县S208,四川,凉山彝族自治州,苏雄站,102.87281,29.145893,passenger,102.871309,29.149063,1
#N/A,79,79,埃岱站,埃岱,埃岱火车站,四川_凉山彝族自治州,29.032411,102.805492,四川省凉山彝族自治州甘洛县埃岱村,四川,凉山彝族自治州,埃岱站,102.805492,29.032411,passenger,102.803906,29.035556,1
#N/A,80,80,凉红站,凉红,凉红火车站,四川_凉山彝族自治州,29.087382,102.823647,四川省凉山彝族自治州甘洛县S208,四川,凉山彝族自治州,凉红站,102.823647,29.087382,passenger,102.822085,29.090517,1
#N/A,81,81,甘洛站,甘洛,甘洛火车站,四川_凉山彝族自治州,28.978481,102.761884,四川省凉山彝族自治州甘洛县S208(甘越路),四川,凉山彝族自治州,甘洛站,102.761884,28.978481,passenger,102.760268,28.98162,1
#N/A,82,82,南尔岗站,南尔岗,南尔岗火车站,四川_凉山彝族自治州,28.978481,102.761884,四川省凉山彝族自治州甘洛县S208(甘越路),四川,凉山彝族自治州,南尔岗站,102.761884,28.978481,passenger,102.760268,28.98162,1
#N/A,83,83,上普雄站,上普雄,上普雄火车站,四川_凉山彝族自治州,28.462018,102.658636,四川省凉山彝族自治州上普雄火车站,四川,凉山彝族自治州,上普雄站,102.658636,28.462018,passenger,102.657218,28.465583,1
#N/A,84,84,阿寨站,阿寨,阿寨火车站,四川_凉山彝族自治州,28.890401,102.677593,四川省凉山彝族自治州甘洛县阿寨,四川,凉山彝族自治州,阿寨站,102.677593,28.890401,passenger,102.676113,28.89369,1
#N/A,85,85,尔赛河站,尔赛河,尔赛河火车站,四川_凉山彝族自治州,28.401688,102.640833,四川省凉山彝族自治州尔赛河火站,四川,凉山彝族自治州,尔赛河站,102.640833,28.401688,passenger,102.639459,28.405299,1
#N/A,86,86,普雄站,普雄,普雄火车站,四川_凉山彝族自治州,28.514484,102.649987,四川省凉山彝族自治州越西县迎宾路,四川,凉山彝族自治州,普雄站,102.649987,28.514484,passenger,102.648589,28.518048,1
#N/A,87,87,尼波站,尼波,尼波火车站,四川_凉山彝族自治州,28.340841,102.629045,四川省凉山彝族自治州喜德县,四川,凉山彝族自治州,尼波站,102.629045,28.340841,passenger,102.627695,28.344478,1
#N/A,88,88,拉白站,拉白,拉白火车站,四川_凉山彝族自治州,28.573936,102.636421,四川省凉山彝族自治州拉白车站,四川,凉山彝族自治州,拉白站,102.636421,28.573936,passenger,102.63505,28.577497,1
#N/A,89,89,乐武站,乐武,乐武火车站,四川_凉山彝族自治州,28.300558,102.625575,四川省凉山彝族自治州喜德县,四川,凉山彝族自治州,乐武站,102.625575,28.300558,passenger,102.624231,28.304203,1
#N/A,90,90,下普雄站,下普雄,下普雄火车站,四川_凉山彝族自治州,28.630938,102.626974,四川省凉山彝族自治州越西县,四川,凉山彝族自治州,下普雄站,102.626974,28.630938,passenger,102.625618,28.634483,1
#N/A,91,91,白石岩站,白石岩,白石岩火车站,四川_凉山彝族自治州,28.755474,102.61044,四川省凉山彝族自治州越西县顺河镇,四川,凉山彝族自治州,白石岩站,102.61044,28.755474,passenger,102.609102,28.758959,1
#N/A,92,92,红峰站,红峰,红峰火车站,四川_凉山彝族自治州,28.283148,102.621638,四川省凉山彝族自治州红峰火站,四川,凉山彝族自治州,红峰站,102.621638,28.283148,passenger,102.620301,28.286798,1
#N/A,93,93,越西站,越西,越西火车站,四川_凉山彝族自治州,28.736771,102.603489,四川省凉山彝族自治州越西县乃托街,四川,凉山彝族自治州,越西站,102.603489,28.736771,passenger,102.602158,28.740272,1
#N/A,94,94,白果站,白果,白果火车站,四川_凉山彝族自治州,28.813589,102.60409,四川省凉山彝族自治州越西县,四川,凉山彝族自治州,白果站,102.60409,28.813589,passenger,102.602755,28.817037,1
#N/A,95,95,沙马拉达站,沙马拉达,沙马拉达火车站,四川_凉山彝族自治州,28.227348,102.566042,四川省凉山彝族自治州沙马拉达站,四川,凉山彝族自治州,沙马拉达站,102.566042,28.227348,passenger,102.564712,28.230989,1
#N/A,96,96,铁西站,铁西,铁西火车站,四川_凉山彝族自治州,28.690176,102.598926,四川省凉山彝族自治州铁西火车站,四川,凉山彝族自治州,铁西站,102.598926,28.690176,passenger,102.597598,28.693706,1
#N/A,97,97,铁口站,铁口,铁口火车站,四川_凉山彝族自治州,28.241824,102.533114,四川省凉山彝族自治州铁口站,四川,凉山彝族自治州,铁口站,102.533114,28.241824,passenger,102.531716,28.245398,1
#N/A,98,98,瓦祖站,瓦祖,瓦祖火车站,四川_凉山彝族自治州,28.203993,102.554809,四川省凉山彝族自治州瓦祖火车站,四川,凉山彝族自治州,瓦祖站,102.554809,28.203993,passenger,102.553462,28.207615,1
#N/A,99,99,联合乡站,联合乡,联合乡火车站,四川_凉山彝族自治州,28.272572,102.467304,四川省凉山彝族自治州联合乡站,四川,凉山彝族自治州,联合乡站,102.467304,28.272572,passenger,102.465702,28.275957,1
#N/A,100,100,新凉站,新凉,新凉火车站,四川_凉山彝族自治州,28.24049,102.527027,四川省凉山彝族自治州喜德县XW34,四川,凉山彝族自治州,新凉站,102.527027,28.24049,passenger,102.525612,28.244048,1
#N/A,101,101,乐跃站,乐跃,乐跃火车站,四川_凉山彝族自治州,27.294672,102.322495,四川省凉山彝族自治州德昌县G5(京昆高速公路),四川,凉山彝族自治州,乐跃站,102.322495,27.294672,passenger,102.320938,27.298016,1
#N/A,102,102,喜德站,喜德,喜德火车站,四川_凉山彝族自治州,28.316166,102.406791,四川省凉山彝族自治州喜德县光明镇,四川,凉山彝族自治州,喜德站,102.406791,28.316166,passenger,102.40509,28.319458,1
#N/A,103,103,蒲坝站,蒲坝,蒲坝火车站,四川_凉山彝族自治州,27.225626,102.306478,四川省凉山彝族自治州德昌县G108,四川,凉山彝族自治州,蒲坝站,102.306478,27.225626,passenger,102.304955,27.229015,1
#N/A,104,104,冕山站,冕山,冕山火车站,四川_凉山彝族自治州,28.354629,102.310381,四川省凉山彝族自治州冕山站,四川,凉山彝族自治州,冕山站,102.310381,28.354629,passenger,102.308814,28.358041,1
#N/A,105,105,永郎站,永郎,永郎火车站,四川_凉山彝族自治州,27.149583,102.252968,四川省德昌县永郎乡,四川,凉山彝族自治州,永郎站,102.252968,27.149583,passenger,102.2515,27.153046,1
#N/A,106,106,小高站,小高,小高火车站,四川_凉山彝族自治州,27.353921,102.273878,四川省凉山彝族自治州德昌县小高家乡,四川,凉山彝族自治州,小高站,102.273878,27.353921,passenger,102.272395,27.357328,1
#N/A,107,107,西昌南站,西昌南,西昌南火车站,四川_凉山彝族自治州,27.838041,102.21427,四川省凉山彝族自治州西昌市S307,四川,凉山彝族自治州,西昌南站,102.21427,27.838041,passenger,102.212747,27.841449,1
#N/A,108,108,西昌站,西昌,西昌火车站,四川_凉山彝族自治州,27.877269,102.224385,四川省凉山彝族自治州西昌市迎宾路,四川,凉山彝族自治州,西昌站,102.224385,27.877269,passenger,102.222875,27.880695,1
#N/A,109,109,麻栗站,麻栗,麻栗火车站,四川_凉山彝族自治州,27.537419,102.192493,四川省凉山彝族自治州德昌县麻栗乡,四川,凉山彝族自治州,麻栗站,102.192493,27.537419,passenger,102.190938,27.540765,1
#N/A,110,110,冕宁站,冕宁,冕宁火车站,四川_凉山彝族自治州,28.284023,102.192665,四川省凉山彝族自治州冕宁县G108,四川,凉山彝族自治州,冕宁站,102.192665,28.284023,passenger,102.191086,28.287449,1
#N/A,111,111,月华站,月华,月华火车站,四川_凉山彝族自治州,28.144154,102.181489,四川省西昌市月华站,四川,凉山彝族自治州,月华站,102.181489,28.144154,passenger,102.17989,28.147557,1
#N/A,112,112,德昌站,德昌,德昌火车站,四川_凉山彝族自治州,27.396675,102.186356,四川省凉山彝族自治州德昌县香城大道二段,四川,凉山彝族自治州,德昌站,102.186356,27.396675,passenger,102.184791,27.40002,1
#N/A,113,113,乐山北站,乐山北,乐山北火车站,四川_乐山,29.749584,103.576489,四川省乐山市夹江县环城北路,四川,乐山,乐山北站,103.576489,29.749584,passenger,103.574525,29.752465,1
#N/A,114,114,乐山站,乐山,乐山火车站,四川_乐山,29.749584,103.576489,四川省乐山市夹江县环城北路,四川,乐山,乐山站,103.576489,29.749584,passenger,103.574525,29.752465,1
#N/A,115,115,沙湾站,沙湾,沙湾火车站,四川_乐山,29.41238,103.537666,四川省乐山市沙湾区,四川,乐山,沙湾站,103.537666,29.41238,passenger,103.535653,29.415304,1
#N/A,116,116,轸溪站,轸溪,轸溪火车站,四川_乐山,29.317551,103.562908,四川省乐山市沙湾区轸溪乡,四川,乐山,轸溪站,103.562908,29.317551,passenger,103.560946,29.320581,1
#N/A,117,117,峨眉站,峨眉,峨眉火车站,四川_乐山,29.591316,103.522014,四川省乐山市峨眉山市南陈街,四川,乐山,峨眉站,103.522014,29.591316,passenger,103.519953,29.594123,1
#N/A,118,118,燕岗站,燕岗,燕岗火车站,四川_乐山,29.552688,103.524135,四川省乐山市峨眉山市前进北路,四川,乐山,燕岗站,103.524135,29.552688,passenger,103.522081,29.555513,1
#N/A,119,119,峨眉山站,峨眉山,峨眉山火车站,四川_乐山,29.57608,103.466643,四川省乐山市峨眉山市秀湖大道,四川,乐山,峨眉山站,103.466643,29.57608,passenger,103.464424,29.578732,1
#N/A,120,120,刘沟站,刘沟,刘沟火车站,四川_乐山,29.265195,103.516901,四川省乐山市沙湾区龚嘴镇,四川,乐山,刘沟站,103.516901,29.265195,passenger,103.514838,29.268153,1
#N/A,121,121,杨漩站,杨漩,杨漩火车站,四川_乐山,29.304143,103.399654,四川省峨眉山市杨漩火车站,四川,乐山,杨漩站,103.399654,29.304143,passenger,103.39738,29.306841,1
#N/A,122,122,代湾站,代湾,代湾火车站,四川_乐山,29.312185,103.460849,四川省乐山市代湾火车站,四川,乐山,代湾站,103.460849,29.312185,passenger,103.458628,29.314952,1
#N/A,123,123,峨边站,峨边,峨边火车站,四川_乐山,29.25891,103.18551,四川省乐山市金口河区S306,四川,乐山,峨边站,103.18551,29.25891,passenger,103.18351,29.261757,1
#N/A,124,124,共和站,共和,共和火车站,四川_乐山,29.297837,103.313322,四川省乐山市峨边县共和站,四川,乐山,共和站,103.313322,29.297837,passenger,103.311235,29.300658,1
#N/A,125,125,金口河站,金口河,金口河火车站,四川_乐山,29.288709,103.106048,四川省乐山市金口河站,四川,乐山,金口河站,103.106048,29.288709,passenger,103.103973,29.291422,1
#N/A,126,126,柏村站,柏村,柏村火车站,四川_乐山,29.25891,103.18551,四川省乐山市柏村站,四川,乐山,柏村站,103.18551,29.25891,passenger,103.18351,29.261757,1
#N/A,127,127,旺苍站,旺苍,旺苍火车站,四川_广元,32.238637,106.363872,四川省广元市旺苍县S202,四川,广元,旺苍站,106.363872,32.238637,passenger,106.359725,32.240746,1
#N/A,128,128,关村坝站,关村坝,关村坝火车站,四川_乐山,29.288646,103.027215,四川省乐山市关村坝站,四川,乐山,关村坝站,103.027215,29.288646,passenger,103.025318,29.291464,1
#N/A,129,129,蔡家坡站,蔡家坡,蔡家坡火车站,陕西_宝鸡,34.321298,107.597991,陕西省宝鸡市岐山县自强路,陕西,宝鸡,蔡家坡站,107.597991,34.321298,passenger,107.59341,34.322919,1
#N/A,130,130,岐山站,岐山,岐山火车站,陕西_宝鸡,34.275647,107.61297,陕西省宝鸡市岐山县周五路,陕西,宝鸡,岐山站,107.61297,34.275647,passenger,107.608386,34.277283,1
#N/A,131,131,凤翔站,凤翔,凤翔火车站,陕西_宝鸡,34.461701,107.250978,陕西省宝鸡市凤翔县西府大道西段,陕西,宝鸡,凤翔站,107.250978,34.461701,passenger,107.246273,34.463065,1
#N/A,132,132,千河站,千河,千河火车站,陕西_宝鸡,34.391123,107.30379,陕西省宝鸡市陈仓区千河乡,陕西,宝鸡,千河站,107.30379,34.391123,passenger,107.299002,34.392479,1
#N/A,133,133,冯家山站,冯家山,冯家山火车站,陕西_宝鸡,34.524463,107.189399,陕西省宝鸡凤翔县冯家山村,陕西,宝鸡,冯家山站,107.189399,34.524463,passenger,107.184653,34.525724,1
153,134,134,宝鸡南站,宝鸡南,宝鸡南火车站,陕西_宝鸡,34.33459,107.231139,陕西省宝鸡市渭滨区G310,陕西,宝鸡,宝鸡南站,107.231139,34.33459,passenger,107.226448,34.336019,1
#N/A,135,135,千阳站,千阳,千阳火车站,陕西_宝鸡,34.635439,107.115791,陕西省宝鸡市千阳县环城南路,陕西,宝鸡,千阳站,107.115791,34.635439,passenger,107.110946,34.636496,1
660,136,136,宝鸡站,宝鸡,宝鸡火车站,陕西_宝鸡,34.372802,107.152902,陕西省宝鸡市渭滨区经二路20号35,陕西,宝鸡,宝鸡站,107.152902,34.372802,passenger,107.148111,34.374091,1
#N/A,137,137,娘娘庙站,娘娘庙,娘娘庙火车站,陕西_宝鸡,34.8052,106.942672,陕西省宝鸡市陇县娘娘庙村,陕西,宝鸡,娘娘庙站,106.942672,34.8052,passenger,106.938343,34.806424,1
#N/A,138,138,水沟站,水沟,水沟火车站,陕西_宝鸡,34.746331,107.019531,陕西省宝鸡市千阳县水沟乡,陕西,宝鸡,水沟站,107.019531,34.746331,passenger,107.014895,34.747407,1
#N/A,139,139,陇县站,陇县,陇县火车站,陕西_宝鸡,34.871158,106.850852,陕西省宝鸡市陇县千邑路,陕西,宝鸡,陇县站,106.850852,34.871158,passenger,106.846577,34.872301,1
#N/A,140,140,秦岭站,秦岭,秦岭火车站,陕西_宝鸡,34.239017,106.911076,陕西省宝鸡市凤县黄牛铺镇,陕西,宝鸡,秦岭站,106.911076,34.239017,passenger,106.906857,34.240683,1
#N/A,141,141,火烧寨站,火烧寨,火烧寨火车站,陕西_宝鸡,35.046356,106.783611,陕西省宝鸡市陇县火烧寨乡,陕西,宝鸡,火烧寨站,106.783611,35.046356,passenger,106.779234,35.047192,1
#N/A,142,142,史家铺站,史家铺,史家铺火车站,陕西_宝鸡,34.965628,106.788966,陕西省宝鸡市陇县史家铺村,陕西,宝鸡,史家铺站,106.788966,34.965628,passenger,106.7846,34.96656,1
#N/A,143,143,凤县站,凤县,凤县火车站,陕西_宝鸡,33.90467,106.507199,陕西省宝鸡市凤县G316,陕西,宝鸡,凤县站,106.507199,33.90467,passenger,106.503087,33.906269,1
#N/A,144,144,凤州站,凤州,凤州火车站,陕西_宝鸡,33.97612,106.661532,陕西省宝鸡市凤县凤州镇,陕西,宝鸡,凤州站,106.661532,33.97612,passenger,106.657435,33.977793,1
#N/A,145,145,白河县站,白河县,白河县火车站,陕西_安康,32.833937,110.097967,陕西省安康市白河县G316,陕西,安康,白河县站,110.097967,32.833937,passenger,110.092665,32.835811,1
#N/A,146,146,白河东站,白河东,白河东火车站,陕西_安康,32.803917,110.115109,陕西省安康市白河县东坡路,陕西,安康,白河东站,110.115109,32.803917,passenger,110.109817,32.805815,1
#N/A,147,147,旬阳北站,旬阳北,旬阳北火车站,陕西_安康,32.847195,109.304953,陕西省安康市旬阳县,陕西,安康,旬阳北站,109.304953,32.847195,passenger,109.299942,32.849207,1
#N/A,148,148,旬阳站,旬阳,旬阳火车站,陕西_安康,32.836876,109.353177,陕西省安康市旬阳县进站路,陕西,安康,旬阳站,109.353177,32.836876,passenger,109.348038,32.838806,1
#N/A,149,149,安康站,安康,安康火车站,陕西_安康,32.712517,109.01743,陕西省安康市汉滨区进站西路,陕西,安康,安康站,109.01743,32.712517,passenger,109.012609,32.714608,1
#N/A,150,150,小河镇站,小河镇,小河镇火车站,陕西_安康,33.117468,109.163384,陕西省安康市旬阳县小河镇,陕西,安康,小河镇站,109.163384,33.117468,passenger,109.158365,33.119242,1
#N/A,151,151,涧池铺站,涧池铺,涧池铺火车站,陕西_安康,32.827999,108.594534,陕西省安康市汉阴县涧池镇,陕西,安康,涧池铺站,108.594534,32.827999,passenger,108.590204,32.830272,1
